MTFCC,OID,GEOID,STATE,COUNTY,TRACT,BLKGRP,BLOCK,BASENAME,NAME,LSADC,FUNCSTAT,POP100,HU100,AREALAND,AREAWATER,UR,CENTLAT,CENTLON,INTPTLAT,INTPTLON
G5040,2.10404E+14,110010003001010,11,1,300,1,1010,1010,Block 1010,BK,S,,,17544,,U,38.9131377,-77.070179,38.9131377,-77.070179
G5040,2.10404E+14,110010003001011,11,1,300,1,1011,1011,Block 1011,BK,S,,,15398,,U,38.9130986,-77.0718946,38.9130986,-77.0718946
G5040,2.10404E+14,110010003001012,11,1,300,1,1012,1012,Block 1012,BK,S,26,15,4402,,U,38.9186738,-77.0727363,38.9186738,-77.0727363
G5040,2.10404E+14,110010003002000,11,1,300,2,2000,2000,Block 2000,BK,S,154,74,15486,,U,38.9216145,-77.0783429,38.9216145,-77.0783429
G5040,2.10404E+14,110010003002001,11,1,300,2,2001,2001,Block 2001,BK,S,227,145,17741,,U,38.9216143,-77.0792672,38.9216143,-77.0792672
G5040,2.10404E+14,110010003002002,11,1,300,2,2002,2002,Block 2002,BK,S,79,36,6833,,U,38.9221815,-77.0802856,38.9221815,-77.0802856
G5040,2.10404E+14,110010003002003,11,1,300,2,2003,2003,Block 2003,BK,S,134,116,11032,,U,38.9212768,-77.0802448,38.9212768,-77.0802448
G5040,2.10404E+14,110010003002004,11,1,300,2,2004,2004,Block 2004,BK,S,615,419,41098,,U,38.9202839,-77.0809604,38.9202839,-77.0809604
G5040,2.10404E+14,110010003002005,11,1,300,2,2005,2005,Block 2005,BK,S,132,87,14309,,U,38.9199277,-77.0792677,38.9199277,-77.0792677
G5040,2.10404E+14,110010003002006,11,1,300,2,2006,2006,Block 2006,BK,S,146,68,12511,,U,38.9199276,-77.078344,38.9199276,-77.078344
G5040,2.10404E+14,110010003003000,11,1,300,3,3000,3000,Block 3000,BK,S,273,103,84618,,U,38.9179099,-77.0748728,38.9179099,-77.0748728
G5040,2.10404E+14,110010003003001,11,1,300,3,3001,3001,Block 3001,BK,S,159,107,88660,,U,38.918437,-77.0796303,38.918437,-77.0796303
G5040,2.10404E+14,110010003003002,11,1,300,3,3002,3002,Block 3002,BK,S,42,15,17354,,U,38.9172032,-77.0796427,38.9172032,-77.0796427
G5040,2.10404E+14,110010003003003,11,1,300,3,3003,3003,Block 3003,BK,S,439,155,75624,,U,38.9162055,-77.0756483,38.9162055,-77.0756483
G5040,2.10404E+14,110010003003004,11,1,300,3,3004,3004,Block 3004,BK,S,46,20,3306,,U,38.9161613,-77.07759,38.9161613,-77.07759
G5040,2.10404E+14,110010003003005,11,1,300,3,3005,3005,Block 3005,BK,S,82,33,18237,,U,38.9166515,-77.0797709,38.9166515,-77.0797709
G5040,2.10404E+14,110010003003006,11,1,300,3,3006,3006,Block 3006,BK,S,246,121,97652,1948,U,38.9145539,-77.0781104,38.9145503,-77.0781308
G5040,2.10404E+14,110010003003007,11,1,300,3,3007,3007,Block 3007,BK,S,24,14,13140,,U,38.9147068,-77.0762292,38.9147068,-77.0762292
G5040,2.10404E+14,110010003003008,11,1,300,3,3008,3008,Block 3008,BK,S,,,4085,386,U,38.9133558,-77.0764998,38.9133522,-77.0765102
G5040,2.10404E+14,110010003003009,11,1,300,3,3009,3009,Block 3009,BK,S,,,24772,,U,38.9135099,-77.0748528,38.9135099,-77.0748528
G5040,2.10404E+14,110010003003010,11,1,300,3,3010,3010,Block 3010,BK,S,108,37,12377,,U,38.9148743,-77.0749202,38.9148743,-77.0749202
G5040,2.10404E+14,110010003003011,11,1,300,3,3011,3011,Block 3011,BK,S,130,41,12376,,U,38.9149127,-77.0734995,38.9149127,-77.0734995
G5040,2.10404E+14,110010003003012,11,1,300,3,3012,3012,Block 3012,BK,S,121,37,12345,,U,38.9140102,-77.0734602,38.9140102,-77.0734602
G5040,2.10404E+14,110010003003013,11,1,300,3,3013,3013,Block 3013,BK,S,118,38,13379,,U,38.9130714,-77.0734155,38.9130714,-77.0734155
G5040,2.10404E+14,110010003004000,11,1,300,4,4000,4000,Block 4000,BK,S,138,54,21954,,U,38.9215436,-77.0736244,38.9215436,-77.0736244
G5040,2.10404E+14,110010003004001,11,1,300,4,4001,4001,Block 4001,BK,S,218,74,20186,,U,38.9221294,-77.0757754,38.9221294,-77.0757754
G5040,2.10404E+14,110010003004002,11,1,300,4,4002,4002,Block 4002,BK,S,172,63,15484,,U,38.9216162,-77.077482,38.9216162,-77.077482
G5040,2.10404E+14,110010003004003,11,1,300,4,4003,4003,Block 4003,BK,S,105,38,8460,,U,38.9212011,-77.0753434,38.9212011,-77.0753434
G5040,2.10404E+14,110010003004004,11,1,300,4,4004,4004,Block 4004,BK,S,97,43,10272,,U,38.9212193,-77.0744288,38.9212193,-77.0744288
G5040,2.10404E+14,110010003004005,11,1,300,4,4005,4005,Block 4005,BK,S,166,67,17732,,U,38.9197347,-77.0736546,38.9197347,-77.0736546
G5040,2.10404E+14,110010003004006,11,1,300,4,4006,4006,Block 4006,BK,S,141,55,12145,,U,38.9199264,-77.0746204,38.9199264,-77.0746204
G5040,2.10404E+14,110010003004007,11,1,300,4,4007,4007,Block 4007,BK,S,137,51,14498,,U,38.9198157,-77.0755038,38.9198157,-77.0755038
G5040,2.10404E+14,110010003004008,11,1,300,4,4008,4008,Block 4008,BK,S,120,50,12912,,U,38.9211637,-77.0763964,38.9211637,-77.0763964
G5040,2.10404E+14,110010003004009,11,1,300,4,4009,4009,Block 4009,BK,S,137,52,14807,,U,38.919929,-77.076543,38.919929,-77.076543
G5040,2.10404E+14,110010003004010,11,1,300,4,4010,4010,Block 4010,BK,S,135,54,12491,,U,38.9199274,-77.0774823,38.9199274,-77.0774823
G5040,2.10404E+14,110010003004011,11,1,300,4,4011,4011,Block 4011,BK,S,8,4,2824,,U,38.9189612,-77.0741596,38.9189612,-77.0741596
G5040,2.10404E+14,110010004001000,11,1,400,1,1000,1000,Block 1000,BK,S,6,1,255796,,U,38.9296233,-77.0696474,38.9296233,-77.0696474
G5040,2.10404E+14,110010004001001,11,1,400,1,1001,1001,Block 1001,BK,S,,,403,,U,38.9276107,-77.0719051,38.9276107,-77.0719051
G5040,2.10404E+14,110010004001002,11,1,400,1,1002,1002,Block 1002,BK,S,,,2242,,U,38.9273304,-77.0711491,38.9273304,-77.0711491
G5040,2.10404E+14,110010004001003,11,1,400,1,1003,1003,Block 1003,BK,S,21,10,12311,,U,38.9267683,-77.0715022,38.9267683,-77.0715022
G5040,2.10404E+14,110010004001004,11,1,400,1,1004,1004,Block 1004,BK,S,31,13,15288,,U,38.9268546,-77.0725988,38.9268546,-77.0725988
G5040,2.10404E+14,110010004001005,11,1,400,1,1005,1005,Block 1005,BK,S,,,7521,,U,38.9279076,-77.0727269,38.9279076,-77.0727269
G5040,2.10404E+14,110010004001006,11,1,400,1,1006,1006,Block 1006,BK,S,49,16,14559,,U,38.9268528,-77.0669451,38.9268528,-77.0669451
G5040,2.10404E+14,110010004001007,11,1,400,1,1007,1007,Block 1007,BK,S,38,16,14568,,U,38.9268542,-77.0680712,38.9268542,-77.0680712
G5040,2.10404E+14,110010004001008,11,1,400,1,1008,1008,Block 1008,BK,S,41,12,25290,,U,38.926916,-77.0696415,38.926916,-77.0696415
G5040,2.10404E+14,110010004001009,11,1,400,1,1009,1009,Block 1009,BK,S,1,1,3809,,U,38.9264367,-77.0705376,38.9264367,-77.0705376
G5040,2.10404E+14,110010004001010,11,1,400,1,1010,1010,Block 1010,BK,S,,,5104,,U,38.9258902,-77.0690391,38.9258902,-77.0690391
G5040,2.10404E+14,110010004001011,11,1,400,1,1011,1011,Block 1011,BK,S,14,8,14755,,U,38.9251994,-77.0691845,38.9251994,-77.0691845
G5040,2.10404E+14,110010004001012,11,1,400,1,1012,1012,Block 1012,BK,S,41,15,14563,,U,38.9254418,-77.0703759,38.9254418,-77.0703759
G5040,2.10404E+14,110010004001013,11,1,400,1,1013,1013,Block 1013,BK,S,57,18,16109,,U,38.9254406,-77.0714492,38.9254406,-77.0714492
G5040,2.10404E+14,110010004001014,11,1,400,1,1014,1014,Block 1014,BK,S,48,16,16775,,U,38.9254399,-77.0726011,38.9254399,-77.0726011
G5040,2.10404E+14,110010004001015,11,1,400,1,1015,1015,Block 1015,BK,S,43,12,12160,,U,38.9241611,-77.0726009,38.9241611,-77.0726009
G5040,2.10404E+14,110010004001016,11,1,400,1,1016,1016,Block 1016,BK,S,33,12,11679,,U,38.9241612,-77.0714486,38.9241612,-77.0714486
G5040,2.10404E+14,110010004001017,11,1,400,1,1017,1017,Block 1017,BK,S,43,17,27723,,U,38.9242402,-77.0694473,38.9242402,-77.0694473
G5040,2.10404E+14,110010004001018,11,1,400,1,1018,1018,Block 1018,BK,S,19,5,13898,,U,38.9255216,-77.0680178,38.9255216,-77.0680178
G5040,2.10404E+14,110010004001019,11,1,400,1,1019,1019,Block 1019,BK,S,30,13,19401,,U,38.9252873,-77.0669362,38.9252873,-77.0669362
G5040,2.10404E+14,110010004001020,11,1,400,1,1020,1020,Block 1020,BK,S,111,57,23176,,U,38.9230946,-77.0720032,38.9230946,-77.0720032
G5040,2.10404E+14,110010004001021,11,1,400,1,1021,1021,Block 1021,BK,S,28,15,9028,,U,38.9231846,-77.0704039,38.9231846,-77.0704039
G5040,2.10404E+14,110010004001022,11,1,400,1,1022,1022,Block 1022,BK,S,,,649,,U,38.9226829,-77.073099,38.9226829,-77.073099
G5040,2.10404E+14,110010004002000,11,1,400,2,2000,2000,Block 2000,BK,S,17,6,10539,,U,38.9271665,-77.0639847,38.9271665,-77.0639847
G5040,2.10404E+14,110010004002001,11,1,400,2,2001,2001,Block 2001,BK,S,39,14,53570,,U,38.9260717,-77.064955,38.9260717,-77.064955
G5040,2.10404E+14,110010004002002,11,1,400,2,2002,2002,Block 2002,BK,S,19,5,17184,,U,38.926445,-77.0627835,38.926445,-77.0627835
G5040,2.10404E+14,110010004002003,11,1,400,2,2003,2003,Block 2003,BK,S,21,10,17709,,U,38.9255059,-77.0618247,38.9255059,-77.0618247
G5040,2.10404E+14,110010004002004,11,1,400,2,2004,2004,Block 2004,BK,S,53,22,55987,,U,38.9241074,-77.062493,38.9241074,-77.062493
G5040,2.10404E+14,110010004002005,11,1,400,2,2005,2005,Block 2005,BK,S,35,13,20654,,U,38.9237218,-77.0610185,38.9237218,-77.0610185
G5040,2.10404E+14,110010004002006,11,1,400,2,2006,2006,Block 2006,BK,S,37,11,17584,,U,38.9247048,-77.0604896,38.9247048,-77.0604896
G5040,2.10404E+14,110010004002007,11,1,400,2,2007,2007,Block 2007,BK,S,32,11,23403,,U,38.9234619,-77.0590399,38.9234619,-77.0590399
G5040,2.10404E+14,110010004002008,11,1,400,2,2008,2008,Block 2008,BK,S,40,12,23788,,U,38.9223792,-77.059521,38.9223792,-77.059521
G5040,2.10404E+14,110010004002009,11,1,400,2,2009,2009,Block 2009,BK,S,5,3,133265,69,U,38.9220466,-77.0622212,38.9220474,-77.0622216
G5040,2.10404E+14,110010004002010,11,1,400,2,2010,2010,Block 2010,BK,S,2,1,51413,,U,38.9227989,-77.0649214,38.9227989,-77.0649214
G5040,2.10404E+14,110010004002011,11,1,400,2,2011,2011,Block 2011,BK,S,19,6,16312,,U,38.919156,-77.0588957,38.919156,-77.0588957
G5040,2.10404E+14,110010004002012,11,1,400,2,2012,2012,Block 2012,BK,S,22,5,22366,,U,38.9199553,-77.0580302,38.9199553,-77.0580302
G5040,2.10404E+14,110010004002013,11,1,400,2,2013,2013,Block 2013,BK,S,2,1,5265,,U,38.9204169,-77.0576145,38.9204169,-77.0576145
G5040,2.10404E+14,110010004002014,11,1,400,2,2014,2014,Block 2014,BK,S,,1,2974,,U,38.9209888,-77.0583678,38.9209888,-77.0583678
G5040,2.10404E+14,110010004002015,11,1,400,2,2015,2015,Block 2015,BK,S,,,1201,,U,38.9214198,-77.0589986,38.9214198,-77.0589986
G5040,2.10404E+14,110010004002016,11,1,400,2,2016,2016,Block 2016,BK,S,12,7,78355,,U,38.9193808,-77.062344,38.9193808,-77.062344
G5040,2.10404E+14,110010004002017,11,1,400,2,2017,2017,Block 2017,BK,S,,,50559,,U,38.9202765,-77.0650244,38.9202765,-77.0650244
G5040,2.10404E+14,110010004002018,11,1,400,2,2018,2018,Block 2018,BK,S,,,4748,,U,38.9209294,-77.0657996,38.9209294,-77.0657996
G5040,2.10404E+14,110010004002019,11,1,400,2,2019,2019,Block 2019,BK,S,4,9,109052,,U,38.9219805,-77.0679512,38.9219805,-77.0679512
G5040,2.10404E+14,110010004002020,11,1,400,2,2020,2020,Block 2020,BK,S,,,28925,,U,38.9236693,-77.0674911,38.9236693,-77.0674911
G5040,2.10404E+14,110010004002021,11,1,400,2,2021,2021,Block 2021,BK,S,5,2,1103,,U,38.920416,-77.0570012,38.920416,-77.0570012
G5040,2.10404E+14,110010004002022,11,1,400,2,2022,2022,Block 2022,BK,S,,,4678,,U,38.9209219,-77.057715,38.9209219,-77.057715
G5040,2.10404E+14,110010004002023,11,1,400,2,2023,2023,Block 2023,BK,S,23,7,28655,,U,38.9211643,-77.0569084,38.9211643,-77.0569084
G5040,2.10404E+14,110010004002024,11,1,400,2,2024,2024,Block 2024,BK,S,,,1115,,U,38.9202515,-77.0564307,38.9202515,-77.0564307
G5040,2.10404E+14,110010004002025,11,1,400,2,2025,2025,Block 2025,BK,S,47,16,35055,,U,38.9218177,-77.0562877,38.9218177,-77.0562877
G5040,2.10404E+14,110010004002026,11,1,400,2,2026,2026,Block 2026,BK,S,62,33,20846,,U,38.9225227,-77.0563034,38.9225227,-77.0563034
G5040,2.10404E+14,110010004002027,11,1,400,2,2027,2027,Block 2027,BK,S,,,25633,,U,38.9218878,-77.0715864,38.9218878,-77.0715864
G5040,2.10404E+14,110010004002028,11,1,400,2,2028,2028,Block 2028,BK,S,,2,7508,,U,38.9209739,-77.0710934,38.9209739,-77.0710934
G5040,2.10404E+14,110010004002029,11,1,400,2,2029,2029,Block 2029,BK,S,305,236,55986,,U,38.9188135,-77.0694368,38.9188135,-77.0694368
G5040,2.10404E+14,110010004002030,11,1,400,2,2030,2030,Block 2030,BK,S,,,70477,,U,38.9198457,-77.0680597,38.9198457,-77.0680597
G5040,2.10404E+14,110010005011000,11,1,501,1,1000,1000,Block 1000,BK,S,,,2769,,U,38.9337532,-77.0512102,38.9337532,-77.0512102
G5040,2.10404E+14,110010005011001,11,1,501,1,1001,1001,Block 1001,BK,S,,,2676,,U,38.9336509,-77.0520312,38.9336509,-77.0520312
G5040,2.10404E+14,110010005011002,11,1,501,1,1002,1002,Block 1002,BK,S,,,84957,,U,38.9318835,-77.0505392,38.9318835,-77.0505392
G5040,2.10404E+14,110010005011003,11,1,501,1,1003,1003,Block 1003,BK,S,,,2835,,U,38.9277082,-77.0449692,38.9277082,-77.0449692
G5040,2.10404E+14,110010005011004,11,1,501,1,1004,1004,Block 1004,BK,S,4,1,385019,3407,U,38.9290621,-77.0500433,38.9291988,-77.0500738
G5040,2.10404E+14,110010005011005,11,1,501,1,1005,1005,Block 1005,BK,S,319,172,17104,,U,38.9244393,-77.0503304,38.9244393,-77.0503304
G5040,2.10404E+14,110010005011006,11,1,501,1,1006,1006,Block 1006,BK,S,422,330,13667,,U,38.9284233,-77.0536722,38.9284233,-77.0536722
G5040,2.10404E+14,110010005011007,11,1,501,1,1007,1007,Block 1007,BK,S,215,89,25281,,U,38.9264548,-77.051434,38.9264548,-77.051434
G5040,2.10404E+14,110010005011008,11,1,501,1,1008,1008,Block 1008,BK,S,,,1679,,U,38.9307124,-77.0552697,38.9307124,-77.0552697
G5040,2.10404E+14,110010005011009,11,1,501,1,1009,1009,Block 1009,BK,S,,,10296,,U,38.9225574,-77.0498128,38.9225574,-77.0498128
G5040,2.10404E+14,110010005011010,11,1,501,1,1010,1010,Block 1010,BK,S,,,14798,,U,38.9229761,-77.0505357,38.9229761,-77.0505357
G5040,2.10404E+14,110010005011011,11,1,501,1,1011,1011,Block 1011,BK,S,103,53,22856,,U,38.9244824,-77.0514608,38.9244824,-77.0514608
G5040,2.10404E+14,110010005011012,11,1,501,1,1012,1012,Block 1012,BK,S,672,342,29904,,U,38.926702,-77.0527436,38.926702,-77.0527436
G5040,2.10404E+14,110010005011013,11,1,501,1,1013,1013,Block 1013,BK,S,,,9918,,U,38.92244,-77.0493013,38.92244,-77.0493013
G5040,2.10404E+14,110010005011014,11,1,501,1,1014,1014,Block 1014,BK,S,,,747,,U,38.9235117,-77.0488168,38.9235117,-77.0488168
G5040,2.10404E+14,110010005012000,11,1,501,2,2000,2000,Block 2000,BK,S,1559,1136,123028,,U,38.9246005,-77.0552483,38.9246005,-77.0552483
G5040,2.10404E+14,110010005012001,11,1,501,2,2001,2001,Block 2001,BK,S,78,61,147497,27,U,38.921056,-77.0543196,38.9201722,-77.0545772
G5040,2.10404E+14,110010005012002,11,1,501,2,2002,2002,Block 2002,BK,S,,,15222,,U,38.922825,-77.051651,38.922825,-77.051651
G5040,2.10404E+14,110010005012003,11,1,501,2,2003,2003,Block 2003,BK,S,4,2,8820,,U,38.9240235,-77.0522019,38.9240235,-77.0522019
G5040,2.10404E+14,110010005012004,11,1,501,2,2004,2004,Block 2004,BK,S,,,5189,,U,38.9215569,-77.050943,38.9215569,-77.050943
G5040,2.10404E+14,110010005012005,11,1,501,2,2005,2005,Block 2005,BK,S,,,16285,,U,38.9204744,-77.0512866,38.9204744,-77.0512866
G5040,2.10404E+14,110010005021000,11,1,502,1,1000,1000,Block 1000,BK,S,377,223,23167,,U,38.9273654,-77.0545134,38.9273654,-77.0545134
G5040,2.10404E+14,110010005021001,11,1,502,1,1001,1001,Block 1001,BK,S,303,148,26725,,U,38.9271991,-77.0558914,38.9271991,-77.0558914
G5040,2.10404E+14,110010005021002,11,1,502,1,1002,1002,Block 1002,BK,S,188,72,29796,,U,38.9273905,-77.0570463,38.9273905,-77.0570463
G5040,2.10404E+14,110010005021003,11,1,502,1,1003,1003,Block 1003,BK,S,145,52,99407,,U,38.9279442,-77.0600503,38.9279442,-77.0600503
G5040,2.10404E+14,110010005021004,11,1,502,1,1004,1004,Block 1004,BK,S,,,3833,,U,38.9288815,-77.0602743,38.9288815,-77.0602743
G5040,2.10404E+14,110010005021005,11,1,502,1,1005,1005,Block 1005,BK,S,33,11,13555,,U,38.9285166,-77.0638888,38.9285166,-77.0638888
G5040,2.10404E+14,110010005021006,11,1,502,1,1006,1006,Block 1006,BK,S,114,44,32192,,U,38.9296947,-77.0646198,38.9296947,-77.0646198
G5040,2.10404E+14,110010005021007,11,1,502,1,1007,1007,Block 1007,BK,S,69,32,23920,,U,38.9307109,-77.0651421,38.9307109,-77.0651421
G5040,2.10404E+14,110010005021008,11,1,502,1,1008,1008,Block 1008,BK,S,184,68,80115,,U,38.9256398,-77.0593276,38.9256398,-77.0593276
G5040,2.10404E+14,110010005021009,11,1,502,1,1009,1009,Block 1009,BK,S,5,3,666,,U,38.9244258,-77.058502,38.9244258,-77.058502
G5040,2.10404E+14,110010005021010,11,1,502,1,1010,1010,Block 1010,BK,S,25,10,14261,,U,38.9270091,-77.0619515,38.9270091,-77.0619515
G5040,2.10404E+14,110010005021011,11,1,502,1,1011,1011,Block 1011,BK,S,287,189,20916,,U,38.9261631,-77.0541426,38.9261631,-77.0541426
G5040,2.10404E+14,110010005021012,11,1,502,1,1012,1012,Block 1012,BK,S,18,6,5707,,U,38.9293328,-77.0659768,38.9293328,-77.0659768
G5040,2.10404E+14,110010005021013,11,1,502,1,1013,1013,Block 1013,BK,S,50,23,16154,,U,38.9282702,-77.0658204,38.9282702,-77.0658204
G5040,2.10404E+14,110010005021014,11,1,502,1,1014,1014,Block 1014,BK,S,52,16,15028,,U,38.9280435,-77.0645866,38.9280435,-77.0645866
G5040,2.10404E+14,110010005022000,11,1,502,2,2000,2000,Block 2000,BK,S,224,167,46536,,U,38.9311311,-77.0584038,38.9311311,-77.0584038
G5040,2.10404E+14,110010005022001,11,1,502,2,2001,2001,Block 2001,BK,S,197,150,12243,,U,38.9305495,-77.057873,38.9305495,-77.057873
G5040,2.10404E+14,110010005022002,11,1,502,2,2002,2002,Block 2002,BK,S,138,55,30126,,U,38.9294657,-77.0599794,38.9294657,-77.0599794
G5040,2.10404E+14,110010005022003,11,1,502,2,2003,2003,Block 2003,BK,S,58,17,18047,,U,38.9295594,-77.0624704,38.9295594,-77.0624704
G5040,2.10404E+14,110010005022004,11,1,502,2,2004,2004,Block 2004,BK,S,,,674,,U,38.9303511,-77.0630698,38.9303511,-77.0630698
G5040,2.10404E+14,110010005022005,11,1,502,2,2005,2005,Block 2005,BK,S,69,29,13063,,U,38.9293605,-77.0573683,38.9293605,-77.0573683
G5040,2.10404E+14,110010005022006,11,1,502,2,2006,2006,Block 2006,BK,S,653,459,55376,,U,38.9297895,-77.0560473,38.9297895,-77.0560473
G5040,2.10404E+14,110010006001000,11,1,600,1,1000,1000,Block 1000,BK,S,312,218,27670,,U,38.9402419,-77.0622426,38.9402419,-77.0622426
G5040,2.10404E+14,110010006001001,11,1,600,1,1001,1001,Block 1001,BK,S,207,132,90611,,U,38.9394853,-77.0640313,38.9394853,-77.0640313
G5040,2.10404E+14,110010006001002,11,1,600,1,1002,1002,Block 1002,BK,S,,,959,,U,38.9406726,-77.067563,38.9406726,-77.067563
G5040,2.10404E+14,110010006001003,11,1,600,1,1003,1003,Block 1003,BK,S,476,291,51990,,U,38.9376074,-77.062345,38.9376074,-77.062345
G5040,2.10404E+14,110010006001004,11,1,600,1,1004,1004,Block 1004,BK,S,69,29,24471,,U,38.9385661,-77.0643341,38.9387385,-77.0657525
G5040,2.10404E+14,110010006001005,11,1,600,1,1005,1005,Block 1005,BK,S,63,24,19195,,U,38.9381786,-77.065113,38.9381786,-77.065113
G5040,2.10404E+14,110010006002000,11,1,600,2,2000,2000,Block 2000,BK,S,173,91,26862,,U,38.9362376,-77.0599814,38.9362376,-77.0599814
G5040,2.10404E+14,110010006002001,11,1,600,2,2001,2001,Block 2001,BK,S,151,105,23629,,U,38.9348147,-77.0589402,38.9348147,-77.0589402
G5040,2.10404E+14,110010006002002,11,1,600,2,2002,2002,Block 2002,BK,S,172,69,62833,,U,38.9355735,-77.0629139,38.9355735,-77.0629139
G5040,2.10404E+14,110010006002003,11,1,600,2,2003,2003,Block 2003,BK,S,51,16,22306,,U,38.9350649,-77.0635658,38.9350649,-77.0635658
G5040,2.10404E+14,110010006002004,11,1,600,2,2004,2004,Block 2004,BK,S,33,11,9396,,U,38.9349745,-77.0655633,38.9349745,-77.0655633
G5040,2.10404E+14,110010006002005,11,1,600,2,2005,2005,Block 2005,BK,S,175,73,60100,26,U,38.9340638,-77.0636891,38.934064,-77.0636893
G5040,2.10404E+14,110010006002006,11,1,600,2,2006,2006,Block 2006,BK,S,90,39,26178,,U,38.9339174,-77.0594527,38.9339174,-77.0594527
G5040,2.10404E+14,110010006002007,11,1,600,2,2007,2007,Block 2007,BK,S,205,117,203938,,U,38.9320725,-77.0615631,38.9320725,-77.0615631
G5040,2.10404E+14,110010006002008,11,1,600,2,2008,2008,Block 2008,BK,S,,,10287,,U,38.9330173,-77.0658241,38.9330173,-77.0658241
G5040,2.10404E+14,110010006002009,11,1,600,2,2009,2009,Block 2009,BK,S,57,19,12965,,U,38.9319407,-77.0658035,38.9319407,-77.0658035
G5040,2.10404E+14,110010006003000,11,1,600,3,3000,3000,Block 3000,BK,S,50,18,24961,45,U,38.9340672,-77.0675117,38.9340673,-77.0675132
G5040,2.10404E+14,110010006003001,11,1,600,3,3001,3001,Block 3001,BK,S,58,19,24953,,U,38.9340631,-77.0697607,38.9340631,-77.0697607
G5040,2.10404E+14,110010006003002,11,1,600,3,3002,3002,Block 3002,BK,S,115,73,17186,,U,38.9340654,-77.0716578,38.9340654,-77.0716578
G5040,2.10404E+14,110010006003003,11,1,600,3,3003,3003,Block 3003,BK,S,159,113,14434,,U,38.9330049,-77.0716772,38.9330049,-77.0716772
G5040,2.10404E+14,110010006003004,11,1,600,3,3004,3004,Block 3004,BK,S,45,18,20497,,U,38.9330128,-77.0697581,38.9330128,-77.0697581
G5040,2.10404E+14,110010006003005,11,1,600,3,3005,3005,Block 3005,BK,S,68,25,20544,,U,38.9330145,-77.0675105,38.9330145,-77.0675105
G5040,2.10404E+14,110010006003006,11,1,600,3,3006,3006,Block 3006,BK,S,57,19,21124,,U,38.9320515,-77.0674875,38.9320515,-77.0674875
G5040,2.10404E+14,110010006003007,11,1,600,3,3007,3007,Block 3007,BK,S,40,15,18740,,U,38.9321048,-77.0697247,38.9321048,-77.0697247
G5040,2.10404E+14,110010006003008,11,1,600,3,3008,3008,Block 3008,BK,S,,,11952,,U,38.9321733,-77.0717131,38.9321733,-77.0717131
G5040,2.10404E+14,110010006004000,11,1,600,4,4000,4000,Block 4000,BK,S,155,51,66352,,U,38.9412355,-77.0699897,38.9412355,-77.0699897
G5040,2.10404E+14,110010006004001,11,1,600,4,4001,4001,Block 4001,BK,S,78,31,83412,,U,38.9397026,-77.0704218,38.9397026,-77.0704218
G5040,2.10404E+14,110010006004002,11,1,600,4,4002,4002,Block 4002,BK,S,182,,116242,,U,38.9404405,-77.0739735,38.9404405,-77.0739735
G5040,2.10404E+14,110010006004003,11,1,600,4,4003,4003,Block 4003,BK,S,118,91,12886,,U,38.9377578,-77.0732363,38.9377578,-77.0732363
G5040,2.10404E+14,110010006004004,11,1,600,4,4004,4004,Block 4004,BK,S,39,11,5115,,U,38.9378142,-77.0720675,38.9378142,-77.0720675
G5040,2.10404E+14,110010006004005,11,1,600,4,4005,4005,Block 4005,BK,S,92,41,24727,,U,38.9377261,-77.0702111,38.9377261,-77.0702111
G5040,2.10404E+14,110010006004006,11,1,600,4,4006,4006,Block 4006,BK,S,71,30,17678,,U,38.9377415,-77.0675138,38.9377415,-77.0675138
G5040,2.10404E+14,110010006004007,11,1,600,4,4007,4007,Block 4007,BK,S,28,14,9282,,U,38.9387757,-77.0673235,38.9387757,-77.0673235
G5040,2.10404E+14,110010006004008,11,1,600,4,4008,4008,Block 4008,BK,S,52,21,9856,,U,38.9384412,-77.0678008,38.9384412,-77.0678008
G5040,2.10404E+14,110010006004009,11,1,600,4,4009,4009,Block 4009,BK,S,94,37,21742,,U,38.9385935,-77.069853,38.9385935,-77.069853
G5040,2.10404E+14,110010006004010,11,1,600,4,4010,4010,Block 4010,BK,S,82,28,22585,,U,38.9368094,-77.0697593,38.9368094,-77.0697593
G5040,2.10404E+14,110010006004011,11,1,600,4,4011,4011,Block 4011,BK,S,88,35,22563,,U,38.9368114,-77.0675114,38.9368114,-77.0675114
G5040,2.10404E+14,110010006004012,11,1,600,4,4012,4012,Block 4012,BK,S,255,138,51686,,U,38.936754,-77.0634927,38.936754,-77.0634927
G5040,2.10404E+14,110010006004013,11,1,600,4,4013,4013,Block 4013,BK,S,,,1617,,U,38.9365307,-77.0662338,38.9365307,-77.0662338
G5040,2.10404E+14,110010006004014,11,1,600,4,4014,4014,Block 4014,BK,S,61,22,17831,,U,38.9354683,-77.0669531,38.9354683,-77.0669531
